date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal
2017-02-08,2017,Boston,Sacramento,0,92,108,-420.0,350.0,212.0,8.5,111.5
2017-02-08,2017,Brooklyn,Washington,1,110,114,425.0,-550.0,222.5,-10.0,107.5
2017-02-08,2017,Chicago,Golden State,0,92,123,1800.0,-8000.0,222.5,-18.5,114.0
2017-02-08,2017,Cleveland,Indiana,0,132,117,-165.0,145.0,216.0,3.5,106.0
2017-02-08,2017,Detroit,LA Lakers,1,121,102,-280.0,240.0,218.5,6.5,107.5
2017-02-08,2017,LA Clippers,New York,0,119,115,-120.0,100.0,220.0,1.0,107.5
2017-02-08,2017,Memphis,Phoenix,1,110,91,-340.0,280.0,211.5,7.5,110.0
2017-02-08,2017,Miami,Milwaukee,0,106,88,155.0,-175.0,208.5,-4.0,100.5
2017-02-08,2017,Minnesota,Toronto,1,112,109,135.0,-155.0,211.5,-3.0,103.5
2017-02-08,2017,New Orleans,Utah,1,94,127,145.0,-165.0,199.5,-3.5,104.5
2017-02-08,2017,Philadelphia,San Antonio,1,103,111,650.0,-1000.0,208.0,-12.5,108.0
2017-02-09,2017,Boston,Portland,0,120,111,130.0,-150.0,223.5,-3.5,116.5
2017-02-09,2017,Charlotte,Houston,1,95,107,120.0,-140.0,224.5,-2.5,110.5
2017-02-09,2017,Cleveland,Oklahoma City,0,109,118,-105.0,-115.0,219.0,-1.0,109.5
2017-02-09,2017,Dallas,Utah,1,112,105,120.0,-140.0,193.5,-2.0,100.0
2017-02-09,2017,Orlando,Philadelphia,1,111,112,-270.0,230.0,209.0,6.5,103.5
2017-02-10,2017,Atlanta,Sacramento,0,107,108,-125.0,105.0,209.5,2.0,109.0
2017-02-10,2017,Brooklyn,Miami,1,99,108,195.0,-230.0,214.0,-5.5,106.0
2017-02-10,2017,Chicago,Phoenix,0,97,115,-165.0,145.0,219.5,3.5,114.0
2017-02-10,2017,Denver,New York,0,131,123,110.0,-130.0,229.0,-2.0,112.0
2017-02-10,2017,Detroit,San Antonio,1,92,103,175.0,-200.0,208.5,-5.0,108.0
2017-02-10,2017,Golden State,Memphis,0,122,107,-340.0,280.0,216.5,7.5,107.0
2017-02-10,2017,Indiana,Washington,0,107,112,200.0,-240.0,215.0,-6.0,106.5
2017-02-10,2017,LA Lakers,Milwaukee,0,122,114,190.0,-220.0,218.0,-5.5,107.5
2017-02-10,2017,Minnesota,New Orleans,1,106,122,-200.0,175.0,210.5,5.0,103.0
2017-02-11,2017,Boston,Utah,0,112,104,225.0,-265.0,204.5,-6.5,108.0
2017-02-11,2017,Charlotte,LA Clippers,1,102,107,-140.0,120.0,218.0,2.5,108.0
2017-02-11,2017,Cleveland,Denver,1,125,109,-950.0,625.0,232.0,11.5,114.0
2017-02-11,2017,Dallas,Orlando,1,112,80,-260.0,220.0,204.0,6.5,99.0
2017-02-11,2017,Golden State,Oklahoma City,0,130,114,-360.0,300.0,226.5,8.0,108.0
2017-02-11,2017,Houston,Phoenix,1,133,102,-3500.0,1300.0,233.5,16.0,120.0
2017-02-11,2017,Indiana,Milwaukee,1,100,116,-250.0,210.0,210.5,6.0,102.5
2017-02-11,2017,Miami,Philadelphia,0,109,117,-135.0,115.0,208.0,2.5,103.0
2017-02-12,2017,Chicago,Minnesota,0,89,117,250.0,-300.0,204.5,-7.0,106.0
2017-02-12,2017,Detroit,Toronto,0,102,101,240.0,-280.0,213.0,-6.5,105.5
2017-02-12,2017,New Orleans,Sacramento,0,99,105,155.0,-175.0,213.5,-4.0,106.5
2017-02-12,2017,New York,San Antonio,1,94,90,400.0,-500.0,211.0,-9.5,108.5
2017-02-13,2017,Atlanta,Portland,0,109,104,115.0,-135.0,218.5,-2.0,114.0
2017-02-13,2017,Boston,Dallas,0,111,98,-130.0,110.0,210.5,2.0,108.5
2017-02-13,2017,Brooklyn,Memphis,1,103,112,330.0,-400.0,211.0,-8.5,103.0
2017-02-13,2017,Charlotte,Philadelphia,1,99,105,-350.0,290.0,213.5,7.5,104.5
2017-02-13,2017,Denver,Golden State,1,132,110,650.0,-1000.0,236.0,-12.0,116.0
2017-02-13,2017,Detroit,Milwaukee,0,89,102,125.0,-145.0,209.5,-2.5,102.0
2017-02-13,2017,Indiana,San Antonio,1,106,110,180.0,-210.0,208.0,-5.0,109.0
2017-02-13,2017,LA Clippers,Utah,0,88,72,320.0,-380.0,207.0,-8.5,100.5
2017-02-13,2017,Miami,Orlando,1,107,116,-350.0,290.0,207.5,7.5,100.0
2017-02-13,2017,New Orleans,Phoenix,0,110,108,145.0,-165.0,222.0,-3.5,109.5
2017-02-13,2017,Oklahoma City,Washington,0,98,120,220.0,-260.0,218.0,-6.0,106.0
2017-02-14,2017,Chicago,Toronto,1,105,94,160.0,-180.0,211.0,-4.0,104.5
2017-02-14,2017,Cleveland,Minnesota,0,116,108,-190.0,170.0,219.5,4.0,107.0
2017-02-14,2017,LA Lakers,Sacramento,1,96,97,-145.0,125.0,218.0,2.5,114.0
2017-02-15,2017,Atlanta,LA Clippers,0,84,99,140.0,-160.0,213.0,-3.5,111.5
2017-02-15,2017,Boston,Philadelphia,1,116,108,-600.0,450.0,219.0,10.0,109.0
2017-02-15,2017,Brooklyn,Milwaukee,1,125,129,180.0,-210.0,219.0,-5.0,107.5
2017-02-15,2017,Charlotte,Toronto,0,85,90,210.0,-250.0,213.0,-6.0,104.0
2017-02-15,2017,Cleveland,Indiana,1,113,104,-260.0,220.0,219.0,6.0,107.5
2017-02-15,2017,Dallas,Detroit,0,91,98,175.0,-200.0,200.5,-4.5,98.0
2017-02-15,2017,Denver,Minnesota,1,99,112,-250.0,210.0,226.0,6.0,109.0
2017-02-15,2017,Golden State,Sacramento,1,109,86,-9100.0,2000.0,225.5,19.0,117.0
2017-02-15,2017,Houston,Miami,1,109,117,-600.0,450.0,224.0,10.0,110.0
2017-02-15,2017,LA Lakers,Phoenix,0,101,137,160.0,-180.0,226.5,-4.0,111.0
2017-02-15,2017,Memphis,New Orleans,1,91,95,-360.0,300.0,205.0,8.0,102.0
2017-02-15,2017,New York,Oklahoma City,0,105,116,250.0,-300.0,218.0,-7.0,107.0
2017-02-15,2017,Orlando,San Antonio,1,79,107,475.0,-650.0,207.0,-10.0,107.0
2017-02-15,2017,Portland,Utah,0,88,111,375.0,-450.0,204.5,-9.0,99.5
2017-02-16,2017,Boston,Chicago,0,103,104,-120.0,100.0,214.0,1.0,110.5
2017-02-16,2017,Indiana,Washington,1,98,111,125.0,-145.0,215.5,-2.5,104.5
2017-02-23,2017,Charlotte,Detroit,0,108,114,165.0,-185.0,208.0,-4.0,104.0
2017-02-23,2017,Cleveland,New York,1,119,104,-650.0,475.0,223.5,10.0,108.0
2017-02-23,2017,Denver,Sacramento,0,100,116,-270.0,230.0,222.0,6.5,109.5
2017-02-23,2017,Golden State,LA Clippers,1,123,113,-1400.0,800.0,230.5,13.5,114.0
2017-02-23,2017,Houston,New Orleans,0,129,99,-160.0,140.0,230.0,3.5,113.0
2017-02-23,2017,Orlando,Portland,1,103,112,120.0,-140.0,217.5,-2.5,111.0
2017-02-24,2017,Atlanta,Miami,1,90,108,-145.0,125.0,206.5,2.5,100.5
2017-02-24,2017,Boston,Toronto,0,97,107,105.0,-125.0,213.5,-1.5,111.0
2017-02-24,2017,Brooklyn,Denver,0,109,129,450.0,-600.0,234.5,-10.0,122.5
2017-02-24,2017,Chicago,Phoenix,1,128,121,-260.0,220.0,219.5,6.0,114.5
2017-02-24,2017,Dallas,Minnesota,0,84,97,145.0,-165.0,204.5,-3.5,99.0
2017-02-24,2017,Indiana,Memphis,1,102,92,-110.0,-110.0,203.5,0.0,99.5
2017-02-24,2017,LA Clippers,San Antonio,1,97,105,125.0,-145.0,211.0,-2.5,111.0
2017-02-24,2017,LA Lakers,Oklahoma City,0,93,110,475.0,-650.0,221.0,-10.5,108.0
2017-02-24,2017,Milwaukee,Utah,1,95,109,140.0,-160.0,202.5,-3.5,105.0
2017-02-24,2017,Philadelphia,Washington,1,120,112,390.0,-480.0,217.5,-9.5,107.0
2017-02-25,2017,Atlanta,Orlando,0,86,105,-170.0,150.0,210.5,4.0,110.0
2017-02-25,2017,Brooklyn,Golden State,0,95,112,2950.0,-4400.0,235.5,-21.0,120.5
2017-02-25,2017,Charlotte,Sacramento,0,99,85,-165.0,145.0,208.0,3.5,103.0
2017-02-25,2017,Chicago,Cleveland,0,117,99,220.0,-260.0,210.0,-6.0,110.0
2017-02-25,2017,Dallas,New Orleans,1,96,83,110.0,-130.0,204.5,-2.0,101.0
2017-02-25,2017,Houston,Minnesota,1,142,130,-1300.0,775.0,229.5,13.0,112.0
2017-02-25,2017,Indiana,Miami,0,95,113,170.0,-190.0,209.0,-4.5,101.5
2017-02-25,2017,New York,Philadelphia,1,110,109,-270.0,230.0,220.0,6.5,108.0
2017-02-26,2017,Boston,Detroit,0,104,98,-135.0,115.0,213.0,2.0,110.5
2017-02-26,2017,Charlotte,LA Clippers,0,121,124,550.0,-800.0,212.5,-11.5,106.5
2017-02-26,2017,Denver,Memphis,1,98,105,-130.0,110.0,216.5,2.0,106.5
2017-02-26,2017,LA Lakers,San Antonio,1,98,119,600.0,-900.0,210.0,-12.0,108.5
2017-02-26,2017,Milwaukee,Phoenix,1,100,96,-250.0,210.0,223.5,6.0,116.5
2017-02-26,2017,New Orleans,Oklahoma City,0,110,118,210.0,-250.0,217.5,-6.0,109.0
2017-02-26,2017,Portland,Toronto,0,106,112,185.0,-215.0,208.0,-5.0,107.0
2017-02-26,2017,Utah,Washington,0,102,92,105.0,-125.0,204.0,-2.0,106.5
2017-02-27,2017,Atlanta,Boston,0,114,98,170.0,-190.0,212.5,-4.5,112.0
2017-02-27,2017,Cleveland,Milwaukee,1,102,95,-600.0,450.0,219.0,9.5,106.5
2017-02-27,2017,Dallas,Miami,1,96,89,-105.0,-115.0,201.5,-1.0,97.5
2017-02-27,2017,Golden State,Philadelphia,0,119,108,-2500.0,1100.0,228.0,14.0,113.0
2017-02-27,2017,Houston,Indiana,1,108,117,-600.0,450.0,230.5,10.0,113.5
2017-02-27,2017,Minnesota,Sacramento,0,102,88,-180.0,160.0,210.0,4.0,104.0
2017-02-27,2017,New York,Toronto,1,91,92,140.0,-160.0,211.0,-3.5,103.0
2017-02-28,2017,Charlotte,LA Lakers,0,109,104,-200.0,175.0,215.5,5.0,106.5
2017-02-28,2017,Chicago,Denver,1,107,125,-140.0,120.0,222.5,2.5,109.0
2017-02-28,2017,Detroit,Portland,1,120,113,-175.0,155.0,213.5,4.0,111.5
2017-02-28,2017,Golden State,Washington,0,108,112,-310.0,260.0,231.5,7.0,113.5
2017-02-28,2017,Memphis,Phoenix,1,130,112,-420.0,350.0,212.0,9.0,110.5
2017-02-28,2017,Oklahoma City,Utah,1,109,106,120.0,-140.0,203.5,-2.5,106.0
2017-03-01,2017,Atlanta,Dallas,1,100,95,-250.0,210.0,195.5,6.0,95.5
2017-03-01,2017,Boston,Cleveland,1,103,99,-130.0,110.0,224.5,2.0,110.5
2017-03-01,2017,Brooklyn,Sacramento,0,109,100,120.0,-140.0,216.0,-2.5,111.0
2017-03-01,2017,Denver,Milwaukee,0,110,98,165.0,-185.0,223.5,-4.5,107.0
2017-03-01,2017,Detroit,New Orleans,0,86,109,120.0,-140.0,209.0,-2.5,103.0
2017-03-01,2017,Houston,LA Clippers,0,122,103,120.0,-140.0,235.5,-2.5,115.0
2017-03-01,2017,Indiana,San Antonio,0,99,100,450.0,-600.0,206.5,-10.0,100.0
2017-03-01,2017,Miami,Philadelphia,1,125,98,-550.0,425.0,213.0,9.5,102.0
2017-03-01,2017,Minnesota,Utah,0,107,80,225.0,-265.0,199.5,-6.5,97.5
2017-03-01,2017,New York,Orlando,0,101,90,115.0,-135.0,216.0,-2.5,106.5
2017-03-01,2017,Toronto,Washington,1,96,105,-185.0,165.0,208.5,4.5,100.5
2017-03-02,2017,Charlotte,Phoenix,0,103,120,-160.0,140.0,219.5,3.5,109.0
2017-03-02,2017,Chicago,Golden State,1,94,87,275.0,-335.0,217.0,-7.5,107.5
2017-03-02,2017,Oklahoma City,Portland,0,109,114,-115.0,-105.0,222.5,1.0,110.5
2017-03-03,2017,Atlanta,Cleveland,1,130,135,135.0,-155.0,214.5,-2.5,104.0
2017-03-03,2017,Boston,LA Lakers,0,115,95,-310.0,260.0,218.5,7.0,112.0
2017-03-03,2017,Brooklyn,Utah,0,97,112,800.0,-1400.0,206.5,-12.5,107.5
2017-03-03,2017,Dallas,Memphis,1,104,100,125.0,-145.0,190.0,-2.5,94.5
2017-03-03,2017,LA Clippers,Milwaukee,0,101,112,-215.0,185.0,210.5,5.0,100.0
2017-03-03,2017,Miami,Orlando,0,99,110,-210.0,180.0,210.0,5.0,102.0
2017-03-03,2017,New Orleans,San Antonio,1,98,101,200.0,-240.0,208.0,-6.0,109.0
2017-03-03,2017,New York,Philadelphia,0,102,105,-135.0,115.0,217.0,2.0,106.5
2017-03-03,2017,Oklahoma City,Phoenix,0,111,118,-200.0,175.0,225.5,5.0,111.5
2017-03-03,2017,Toronto,Washington,0,114,106,180.0,-210.0,207.5,-5.0,100.5
2017-03-04,2017,Brooklyn,Portland,0,116,130,525.0,-750.0,224.5,-10.5,116.0
2017-03-04,2017,Charlotte,Denver,0,112,102,190.0,-220.0,222.0,-5.5,109.0
2017-03-04,2017,Chicago,LA Clippers,1,91,101,135.0,-155.0,210.5,-3.0,104.0
2017-03-04,2017,Cleveland,Miami,0,92,120,320.0,-380.0,209.5,-8.5,102.0
2017-03-04,2017,Detroit,Philadelphia,0,136,106,-240.0,200.0,213.0,5.5,102.5
2017-03-04,2017,Houston,Memphis,1,123,108,-410.0,340.0,222.0,8.5,110.0
2017-03-04,2017,Milwaukee,Toronto,1,101,94,-115.0,-105.0,203.5,1.0,99.0
2017-03-04,2017,Minnesota,San Antonio,0,90,97,280.0,-340.0,205.5,-8.0,100.5
2017-03-05,2017,Atlanta,Indiana,1,96,97,-150.0,130.0,209.5,3.0,102.0
2017-03-05,2017,Boston,Phoenix,0,106,109,-180.0,160.0,228.5,4.0,118.5
2017-03-05,2017,Dallas,Oklahoma City,1,104,89,-120.0,100.0,206.5,1.0,102.0
2017-03-05,2017,Golden State,New York,0,112,105,-800.0,550.0,219.5,10.5,108.5
2017-03-05,2017,LA Lakers,New Orleans,1,97,105,220.0,-260.0,217.0,-6.0,107.5
2017-03-05,2017,Orlando,Washington,0,114,115,650.0,-1000.0,216.5,-12.5,106.5
2017-03-05,2017,Sacramento,Utah,1,109,110,425.0,-550.0,191.5,-10.0,100.0
2017-03-06,2017,Atlanta,Golden State,1,111,119,200.0,-240.0,216.5,-5.5,107.0
2017-03-06,2017,Boston,LA Clippers,0,102,116,260.0,-310.0,218.0,-7.0,114.5
2017-03-06,2017,Brooklyn,Memphis,0,122,109,600.0,-900.0,213.0,-11.0,110.5
2017-03-06,2017,Charlotte,Indiana,1,100,88,-175.0,155.0,205.0,4.0,100.5
2017-03-06,2017,Chicago,Detroit,0,95,109,200.0,-240.0,204.0,-6.0,105.0
2017-03-06,2017,Cleveland,Miami,1,98,106,-500.0,400.0,214.5,9.5,105.0
2017-03-06,2017,Denver,Sacramento,1,108,96,-700.0,500.0,215.5,10.5,111.0
2017-03-06,2017,Houston,San Antonio,0,110,112,145.0,-165.0,222.0,-3.5,108.5
2017-03-06,2017,Milwaukee,Philadelphia,0,112,98,-220.0,190.0,212.0,5.5,104.5
2017-03-06,2017,New Orleans,Utah,0,83,88,175.0,-200.0,197.0,-5.0,95.0
2017-03-06,2017,New York,Orlando,0,113,105,125.0,-145.0,206.5,-2.5,100.5
2017-03-07,2017,Dallas,LA Lakers,1,122,111,-450.0,375.0,206.5,9.0,100.0
2017-03-07,2017,Oklahoma City,Portland,1,121,126,-275.0,235.0,222.0,6.5,114.5
2017-03-07,2017,Phoenix,Washington,1,127,131,180.0,-210.0,229.5,-5.0,114.0
2017-03-08,2017,Atlanta,Brooklyn,1,110,105,-600.0,450.0,220.0,9.5,114.0
2017-03-08,2017,Boston,Golden State,0,99,86,280.0,-340.0,225.0,-8.0,118.5
2017-03-08,2017,Charlotte,Miami,0,101,108,165.0,-185.0,204.0,-4.0,100.0
2017-03-08,2017,Chicago,Orlando,0,91,98,-110.0,-110.0,204.5,0.0,107.0
2017-03-08,2017,Denver,Washington,1,113,123,105.0,-125.0,223.5,-1.5,107.5
2017-03-08,2017,Detroit,Indiana,0,98,115,145.0,-165.0,208.5,-3.5,102.0
2017-03-08,2017,Houston,Utah,1,108,115,-400.0,330.0,215.5,8.5,112.0
2017-03-08,2017,LA Clippers,Minnesota,0,91,107,-155.0,135.0,211.5,3.0,103.5
2017-03-08,2017,Milwaukee,New York,1,104,93,-265.0,225.0,208.5,6.5,102.5
2017-03-08,2017,New Orleans,Toronto,1,87,94,-150.0,130.0,204.0,3.5,99.5
2017-03-08,2017,Sacramento,San Antonio,0,104,114,550.0,-800.0,195.0,-11.5,97.0
2017-03-09,2017,Cleveland,Detroit,0,101,106,-180.0,160.0,215.5,4.5,106.5
2017-03-09,2017,LA Clippers,Memphis,0,114,98,125.0,-145.0,206.5,-2.5,102.0
2017-03-09,2017,LA Lakers,Phoenix,0,122,110,230.0,-270.0,232.5,-6.5,115.0
2017-03-09,2017,Oklahoma City,San Antonio,1,102,92,130.0,-150.0,209.5,-3.0,108.0
2017-03-09,2017,Philadelphia,Portland,0,108,114,425.0,-550.0,221.0,-9.5,108.0
2017-03-10,2017,Atlanta,Toronto,1,105,99,-145.0,125.0,203.5,3.0,100.0
2017-03-10,2017,Boston,Denver,0,99,119,-140.0,120.0,223.0,2.5,115.5
2017-03-10,2017,Brooklyn,Dallas,0,96,105,475.0,-650.0,211.5,-10.0,109.0
2017-03-10,2017,Charlotte,Orlando,1,121,81,-480.0,390.0,204.0,9.5,98.5
2017-03-10,2017,Chicago,Houston,1,94,115,210.0,-250.0,223.5,-6.0,109.0
2017-03-10,2017,Golden State,Minnesota,0,102,103,-210.0,180.0,212.5,5.5,104.0
2017-03-10,2017,Indiana,Milwaukee,0,85,99,110.0,-130.0,204.0,-2.0,98.5
2017-03-10,2017,Sacramento,Washington,1,122,130,320.0,-380.0,215.0,-8.5,105.0
2017-03-11,2017,Atlanta,Memphis,0,107,90,220.0,-260.0,206.5,-6.5,107.0
2017-03-11,2017,Charlotte,New Orleans,1,122,125,-165.0,145.0,204.0,3.5,100.0
2017-03-11,2017,Cleveland,Orlando,0,116,104,-400.0,330.0,215.5,8.5,105.5
2017-03-11,2017,Dallas,Phoenix,1,98,100,-240.0,200.0,217.5,5.5,112.5
2017-03-11,2017,Denver,Sacramento,0,105,92,-200.0,175.0,217.5,5.0,106.0
2017-03-11,2017,Detroit,New York,1,112,92,-250.0,210.0,212.5,6.0,103.0
2017-03-11,2017,Golden State,San Antonio,0,85,107,500.0,-700.0,198.5,-10.5,97.0
2017-03-11,2017,LA Clippers,Philadelphia,1,112,100,-2500.0,1100.0,214.0,14.5,105.5
2017-03-11,2017,Miami,Toronto,1,104,89,-220.0,190.0,202.5,5.5,98.5
2017-03-11,2017,Milwaukee,Minnesota,1,102,95,-155.0,135.0,203.0,3.0,99.0
2017-03-11,2017,Oklahoma City,Utah,1,112,104,-190.0,170.0,207.0,4.5,106.5
2017-03-11,2017,Portland,Washington,1,124,125,-185.0,165.0,222.5,4.5,107.5
2017-03-12,2017,Boston,Chicago,1,100,80,-300.0,250.0,207.5,7.5,106.5
2017-03-12,2017,Brooklyn,New York,1,120,112,-120.0,100.0,221.0,1.0,109.0
2017-03-12,2017,Cleveland,Houston,0,112,117,245.0,-290.0,236.5,-7.0,115.5
2017-03-12,2017,Indiana,Miami,1,102,98,-270.0,230.0,201.5,6.5,99.0
2017-03-12,2017,LA Lakers,Philadelphia,1,116,118,-185.0,165.0,223.0,4.5,109.0
2017-03-12,2017,Phoenix,Portland,1,101,110,110.0,-130.0,228.0,-2.0,116.5
2017-03-13,2017,Atlanta,San Antonio,0,99,107,260.0,-310.0,204.0,-7.0,106.0
2017-03-13,2017,Charlotte,Chicago,1,109,115,-330.0,270.0,199.5,7.5,103.0
2017-03-13,2017,Dallas,Toronto,0,78,100,170.0,-190.0,196.5,-4.5,96.5
2017-03-13,2017,Denver,LA Lakers,1,129,101,-1300.0,775.0,227.0,13.0,108.0
2017-03-13,2017,LA Clippers,Utah,0,108,114,115.0,-135.0,203.0,-2.0,98.0
2017-03-13,2017,Memphis,Milwaukee,1,113,93,-170.0,150.0,199.0,3.5,97.0
2017-03-13,2017,Minnesota,Washington,1,119,104,-130.0,110.0,214.5,2.0,103.5
2017-03-13,2017,Orlando,Sacramento,0,115,120,-120.0,100.0,206.5,1.5,101.5
2017-03-14,2017,Brooklyn,Oklahoma City,1,104,122,230.0,-270.0,226.0,-6.5,110.0
2017-03-14,2017,Cleveland,Detroit,1,128,96,-340.0,280.0,216.0,7.5,104.0
2017-03-14,2017,Golden State,Philadelphia,1,106,104,-6000.0,1600.0,221.0,17.0,110.0
2017-03-14,2017,Indiana,New York,0,81,87,-155.0,135.0,210.5,3.0,102.0
2017-03-14,2017,New Orleans,Portland,1,100,77,-165.0,145.0,214.0,3.5,110.0
2017-03-15,2017,Boston,Minnesota,1,117,104,-240.0,200.0,211.0,5.5,104.5
2017-03-15,2017,Charlotte,Indiana,0,77,98,120.0,-140.0,203.0,-2.5,100.0
2017-03-15,2017,Chicago,Memphis,1,91,98,115.0,-135.0,202.0,-2.0,99.0
2017-03-15,2017,Dallas,Washington,0,112,107,270.0,-330.0,207.0,-7.0,100.0
2017-03-15,2017,Detroit,Utah,1,83,97,130.0,-150.0,199.5,-3.0,102.5
2017-03-15,2017,Houston,LA Lakers,1,139,100,-9000.0,1900.0,235.0,17.0,115.0
2017-03-15,2017,LA Clippers,Milwaukee,1,96,97,-340.0,280.0,206.5,7.5,101.0
2017-03-15,2017,Miami,New Orleans,1,120,112,-250.0,210.0,203.0,6.5,98.0
2017-03-15,2017,Phoenix,Sacramento,1,101,107,-220.0,190.0,218.0,5.5,111.5
2017-03-15,2017,Portland,San Antonio,0,110,106,600.0,-900.0,209.0,-11.5,107.5
2017-03-16,2017,Atlanta,Memphis,1,91,103,-170.0,150.0,202.5,4.0,100.0
2017-03-16,2017,Brooklyn,New York,0,121,110,180.0,-210.0,222.0,-5.0,115.0
2017-03-16,2017,Cleveland,Utah,1,91,83,-380.0,320.0,208.5,8.0,108.0
2017-03-16,2017,Denver,LA Clippers,1,129,114,-240.0,200.0,222.5,6.0,109.0
2017-03-16,2017,Golden State,Orlando,1,122,92,-2000.0,1000.0,220.0,14.5,106.5
2017-03-16,2017,Oklahoma City,Toronto,0,123,102,110.0,-130.0,207.0,-2.0,102.0
2017-03-17,2017,Boston,Brooklyn,0,98,95,-420.0,350.0,213.5,8.5,110.5
2017-03-17,2017,Chicago,Washington,0,107,112,270.0,-330.0,212.0,-7.5,108.5
2017-03-17,2017,Dallas,Philadelphia,0,74,116,-220.0,190.0,205.5,5.0,100.0
2017-03-17,2017,Detroit,Toronto,1,75,87,-160.0,140.0,202.0,3.5,99.5
2017-03-17,2017,Houston,New Orleans,0,112,128,-265.0,225.0,228.5,6.5,111.5
2017-03-17,2017,LA Lakers,Milwaukee,1,103,107,300.0,-360.0,213.0,-8.0,103.5
2017-03-17,2017,Miami,Minnesota,1,123,105,-180.0,160.0,205.0,4.5,98.5
2017-03-17,2017,Orlando,Phoenix,0,109,103,110.0,-130.0,220.5,-2.0,109.0
2017-03-18,2017,Atlanta,Portland,1,97,113,-130.0,110.0,214.5,2.0,111.5
2017-03-18,2017,Charlotte,Washington,1,98,93,-175.0,155.0,215.5,4.0,104.0
2017-03-18,2017,Chicago,Utah,1,95,86,220.0,-260.0,192.5,-6.5,99.5
2017-03-18,2017,Cleveland,LA Clippers,0,78,108,800.0,-1400.0,213.5,-14.0,103.5
2017-03-18,2017,Denver,Houston,1,105,109,125.0,-145.0,241.0,-3.0,118.0
2017-03-18,2017,Golden State,Milwaukee,1,117,92,-750.0,525.0,215.0,10.5,103.5
2017-03-18,2017,Memphis,San Antonio,1,104,96,145.0,-165.0,196.0,-3.5,102.0
2017-03-18,2017,Oklahoma City,Sacramento,1,110,94,-1400.0,800.0,212.5,12.5,108.5
2017-03-19,2017,Boston,Philadelphia,0,99,105,-210.0,180.0,202.5,5.0,105.5
2017-03-19,2017,Brooklyn,Dallas,1,104,111,175.0,-200.0,207.5,-5.0,101.0
2017-03-19,2017,Cleveland,LA Lakers,0,125,120,-1100.0,700.0,222.5,12.0,109.0
2017-03-19,2017,Detroit,Phoenix,1,112,95,-1100.0,700.0,209.5,12.5,109.0
2017-03-19,2017,Indiana,Toronto,0,91,116,125.0,-145.0,197.0,-2.5,96.5
2017-03-19,2017,Miami,Portland,1,104,115,-250.0,210.0,213.5,6.0,111.0
2017-03-19,2017,Minnesota,New Orleans,0,109,123,145.0,-165.0,208.0,-3.5,102.0
2017-03-19,2017,Sacramento,San Antonio,0,102,118,1000.0,-2000.0,201.5,-14.5,98.5
2017-03-20,2017,Atlanta,Charlotte,0,90,105,180.0,-210.0,205.5,-5.5,106.5
2017-03-20,2017,Boston,Washington,1,110,102,-175.0,155.0,217.0,4.0,106.5
2017-03-20,2017,Denver,Houston,0,124,125,300.0,-360.0,238.0,-8.0,117.5
2017-03-20,2017,Golden State,Oklahoma City,0,111,95,-130.0,110.0,223.5,2.0,108.5
2017-03-20,2017,Indiana,Utah,1,107,100,120.0,-140.0,193.0,-2.5,101.0
2017-03-20,2017,LA Clippers,New York,1,114,105,-700.0,500.0,216.0,10.5,104.0
2017-03-20,2017,Orlando,Philadelphia,1,112,109,-250.0,210.0,218.5,5.5,108.0
2017-03-21,2017,Brooklyn,Detroit,1,98,96,180.0,-210.0,215.0,-5.0,104.5
2017-03-21,2017,Chicago,Toronto,0,120,122,270.0,-330.0,197.5,-7.5,102.5
2017-03-21,2017,Dallas,Golden State,1,87,112,175.0,-200.0,208.0,-4.5,102.0
2017-03-21,2017,LA Clippers,LA Lakers,0,133,109,-600.0,450.0,222.5,10.0,107.5
2017-03-21,2017,Memphis,New Orleans,0,82,95,120.0,-140.0,208.0,-2.5,103.0
2017-03-21,2017,Miami,Phoenix,1,112,97,-1000.0,650.0,215.0,11.5,111.0
2017-03-21,2017,Milwaukee,Portland,0,93,90,155.0,-175.0,207.5,-3.5,99.5
2017-03-21,2017,Minnesota,San Antonio,1,93,100,175.0,-200.0,205.5,-5.0,107.0
2017-03-22,2017,Atlanta,Washington,0,100,104,270.0,-330.0,215.5,-7.5,112.0
2017-03-22,2017,Boston,Indiana,1,109,100,-265.0,225.0,209.0,6.5,102.0
2017-03-22,2017,Charlotte,Orlando,0,109,102,-190.0,170.0,206.5,4.5,101.5
2017-03-22,2017,Chicago,Detroit,1,117,95,110.0,-130.0,201.0,-2.0,99.0
2017-03-22,2017,Cleveland,Denver,0,113,126,-135.0,115.0,228.0,2.5,110.5
2017-03-22,2017,Milwaukee,Sacramento,0,116,98,-230.0,195.0,202.5,6.0,98.0
2017-03-22,2017,New York,Utah,0,101,108,575.0,-850.0,202.0,-12.0,99.0
2017-03-22,2017,Oklahoma City,Philadelphia,1,122,97,-900.0,600.0,219.5,11.5,106.5
2017-03-23,2017,Brooklyn,Phoenix,1,126,98,-220.0,190.0,226.5,5.5,117.0
2017-03-23,2017,Dallas,LA Clippers,1,97,95,185.0,-215.0,204.5,-5.0,101.5
2017-03-23,2017,Memphis,San Antonio,0,90,97,320.0,-380.0,197.5,-8.0,97.5
2017-03-23,2017,Miami,Toronto,1,84,101,-180.0,160.0,200.0,4.0,99.5
